devicetime,latitude,longitude,ac_lat,angle_volante,yaw_rate,rpm,score,anomaly,anomaly_data
2022-12-04 06:26:45.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1114.0,"8,240,613,259",0,No
2022-12-04 06:26:46.000,"-224,338,766","-68,902,935",-0.29,1.25,0.0,1113.0,"8,302,432,291",0,No
2022-12-04 06:26:47.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:26:48.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 06:26:49.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1112.0,"8,240,613,259",0,No
2022-12-04 06:26:50.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:26:51.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:26:52.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:26:53.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1112.0,"8,240,613,259",0,No
2022-12-04 06:26:54.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:26:55.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:26:56.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:26:57.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:26:58.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:26:59.000,"-224,338,766","-68,902,935",-0.29,1.25,0.0,1113.0,"8,302,432,291",0,No
2022-12-04 06:27:00.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:27:01.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1114.0,"8,240,613,259",0,No
2022-12-04 06:27:02.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1114.0,"8,240,613,259",0,No
2022-12-04 06:27:03.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:27:04.000,"-224,338,766","-68,902,935",-0.37,1.25,0.0,1114.0,"8,235,849,111",0,No
2022-12-04 06:27:05.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1112.0,"8,240,613,259",0,No
2022-12-04 06:27:06.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:27:07.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:27:08.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:27:09.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:27:10.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:27:11.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 06:27:12.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 06:27:13.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:27:14.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:27:15.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:27:16.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:27:17.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:27:18.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1114.0,"8,197,389,374",0,No
2022-12-04 06:27:19.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:27:20.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:27:21.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 06:27:22.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:27:23.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1114.0,"8,197,389,374",0,No
2022-12-04 06:27:24.000,"-224,338,766","-68,902,935",-0.29,1.25,0.0,1112.0,"8,302,432,291",0,No
2022-12-04 06:27:25.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:27:26.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:27:27.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:27:28.000,"-224,338,766","-68,902,935",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 06:27:29.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:27:30.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:27:31.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:27:32.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:27:33.000,"-224,338,766","-68,902,935",-0.29,1.25,0.0,1113.0,"8,302,432,291",0,No
2022-12-04 06:27:34.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:27:35.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:27:36.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:27:37.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:27:38.000,"-224,338,766","-68,902,935",-0.39,1.25,0.0,1113.0,"8,465,345,214",0,No
2022-12-04 06:27:39.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:27:40.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:27:42.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:27:43.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:27:44.000,"-224,338,766","-68,902,935",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 06:27:45.000,"-224,338,766","-68,902,935",-0.29,1.25,0.0,1113.0,"8,302,432,291",0,No
2022-12-04 06:27:46.000,"-224,338,766","-68,902,935",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 06:27:47.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:27:48.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1114.0,"8,240,613,259",0,No
2022-12-04 06:27:49.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1114.0,"8,240,613,259",0,No
2022-12-04 06:27:50.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:27:51.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:27:52.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:27:53.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:27:54.000,"-224,338,766","-68,902,935",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 06:27:55.000,"-224,338,766","-68,902,935",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 06:27:56.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:27:57.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:27:58.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:27:59.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:28:00.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:28:01.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:28:02.000,"-224,338,766","-68,902,935",-0.29,1.25,0.0,1113.0,"8,302,432,291",0,No
2022-12-04 06:28:03.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:28:04.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1114.0,"8,240,613,259",0,No
2022-12-04 06:28:05.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:28:06.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:28:07.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:28:08.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 06:28:09.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:28:10.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:28:11.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:28:12.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1114.0,"8,197,389,374",0,No
2022-12-04 06:28:13.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 06:28:14.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:28:15.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:28:16.000,"-224,338,766","-68,902,935",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:28:17.000,"-224,338,766","-68,902,935",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:28:18.000,"-2,243,386","-689,030,316",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:28:19.000,"-2,243,386","-689,030,316",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 06:28:20.000,"-2,243,386","-689,030,316",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:28:21.000,"-2,243,386","-689,030,333",-0.29,1.25,0.0,1113.0,"8,302,432,291",0,No
2022-12-04 06:28:22.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1114.0,"8,240,613,259",0,No
2022-12-04 06:28:23.000,"-2,243,386","-689,030,333",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 06:28:24.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:28:25.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:28:26.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:28:27.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1114.0,"8,197,389,374",0,No
2022-12-04 06:28:28.000,"-2,243,386","-689,030,333",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 06:28:29.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:28:30.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 06:28:31.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:28:32.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:28:33.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 06:28:34.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 06:28:35.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:28:36.000,"-2,243,386","-689,030,333",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 06:28:37.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1114.0,"8,240,613,259",0,No
2022-12-04 06:28:38.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:28:39.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:28:40.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1112.0,"8,240,613,259",0,No
2022-12-04 06:28:41.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 06:28:42.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:28:43.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:28:44.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1114.0,"8,197,389,374",0,No
2022-12-04 06:28:45.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:28:46.000,"-2,243,386","-689,030,333",-0.29,1.25,0.0,1113.0,"8,302,432,291",0,No
2022-12-04 06:28:47.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:28:48.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:28:49.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:28:50.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1112.0,"8,240,613,259",0,No
2022-12-04 06:28:51.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:28:52.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:28:53.000,"-2,243,386","-689,030,333",-0.29,1.25,0.0,1113.0,"8,302,432,291",0,No
2022-12-04 06:28:55.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:28:56.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:28:57.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:28:58.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:28:59.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:29:00.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:29:01.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:29:02.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:29:03.000,"-2,243,386","-689,030,333",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 06:29:04.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:29:05.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:29:06.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1114.0,"8,197,389,374",0,No
2022-12-04 06:29:07.000,"-2,243,386","-689,030,333",-0.37,1.25,0.0,1112.0,"8,235,849,111",0,No
2022-12-04 06:29:08.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:29:09.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:29:10.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:29:11.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:29:12.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:29:13.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1111.0,"8,197,389,374",0,No
2022-12-04 06:29:14.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 06:29:15.000,"-2,243,386","-689,030,333",-0.29,1.25,0.0,1112.0,"8,302,432,291",0,No
2022-12-04 06:29:16.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 06:29:17.000,"-2,243,386","-689,030,333",-0.29,1.25,0.0,1113.0,"8,302,432,291",0,No
2022-12-04 06:29:18.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1112.0,"8,240,613,259",0,No
2022-12-04 06:29:19.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:29:20.000,"-2,243,386","-689,030,333",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 06:29:21.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:29:22.000,"-2,243,386","-689,030,333",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 06:29:23.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:29:24.000,"-2,243,386","-689,030,333",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 06:29:25.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1119.0,"8,197,389,374",0,No
2022-12-04 06:29:26.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:29:27.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:29:28.000,"-2,243,386","-689,030,333",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 06:29:29.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:29:30.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:29:31.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 06:29:32.000,"-2,243,386","-689,030,333",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 06:29:33.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:29:34.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:29:35.000,"-2,243,386","-689,030,333",-0.37,1.25,0.0,1112.0,"8,235,849,111",0,No
2022-12-04 06:29:36.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1114.0,"8,240,613,259",0,No
2022-12-04 06:29:37.000,"-2,243,386","-689,030,333",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 06:29:38.000,"-2,243,386","-689,030,333",-0.37,1.25,0.0,1114.0,"8,235,849,111",0,No
2022-12-04 06:29:39.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:29:40.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:29:41.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:29:42.000,"-2,243,386","-689,030,333",-0.29,1.25,0.0,1113.0,"8,302,432,291",0,No
2022-12-04 06:29:43.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:29:44.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:29:45.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1114.0,"8,240,613,259",0,No
2022-12-04 06:29:46.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:29:47.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:29:48.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:29:49.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:29:50.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:29:51.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:29:52.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1112.0,"8,240,613,259",0,No
2022-12-04 06:29:53.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:29:54.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:29:55.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:29:56.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:29:57.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1112.0,"8,240,613,259",0,No
2022-12-04 06:29:58.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:29:59.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:30:00.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:30:01.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:30:02.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1112.0,"8,240,613,259",0,No
2022-12-04 06:30:03.000,"-2,243,386","-689,030,333",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 06:30:04.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:30:05.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1114.0,"8,240,613,259",0,No
2022-12-04 06:30:06.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:30:07.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:30:08.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1114.0,"8,240,613,259",0,No
2022-12-04 06:30:09.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 06:30:10.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:30:12.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:30:13.000,"-2,243,386","-689,030,333",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 06:30:14.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:30:15.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:30:16.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:30:17.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:30:18.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:30:19.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:30:20.000,"-2,243,386","-689,030,333",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 06:30:21.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:30:22.000,"-2,243,386","-689,030,333",-0.37,1.25,0.0,1114.0,"8,235,849,111",0,No
2022-12-04 06:30:23.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:30:24.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:30:25.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 06:30:26.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:30:27.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:30:28.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:30:29.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:30:30.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 06:30:31.000,"-2,243,386","-689,030,333",-0.37,1.25,0.0,1113.0,"8,235,849,111",0,No
2022-12-04 06:30:32.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1113.0,"8,197,389,374",0,No
2022-12-04 06:30:33.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
2022-12-04 06:30:34.000,"-2,243,386","-689,030,333",-0.33,1.25,0.0,1112.0,"8,197,389,374",0,No
2022-12-04 06:30:35.000,"-2,243,386","-689,030,333",-0.35,1.25,0.0,1113.0,"8,240,613,259",0,No
